monster_name,pick,pick-perc,win,win-perc,leader,leader-perc,first,first-perc,last,last-perc,banned,banned-perc,1p-win,5p-win,1p-win-perc,5p-win-perc
BattleMammoth,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
Talc,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
Granite,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
Olivine,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
Marble,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
Basalt,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
FairyQueen,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
Fran,2504,49.0,1295,51.7,576,23.0,329,13.1,77,3.1,417,16.7,166,32,50.5,41.6
Ifrit,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
Theomars,2,0.0,1,50.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
Tesarion,274,5.4,136,49.6,55,20.6,0,0.0,76,27.7,73,26.6,0,38,0.0,50.0
Akhamamir,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
Elsharion,22,0.4,8,36.4,10,47.6,0,0.0,3,13.6,3,18.8,0,1,0.0,33.3
Veromos,12,0.2,5,41.7,2,18.2,0,0.0,6,50.0,1,25.0,0,3,0.0,50.0
CowGirl,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
Sera,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
Anne,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
Hannah,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
Loren,179,3.5,79,44.1,11,6.3,1,0.6,13,7.3,35,19.6,0,5,0.0,38.5
Cassie,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
PirateCaptain,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
Galleon,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
Carrack,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
Barque,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
Brig,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
Frigate,2,0.0,1,50.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
ChargerShark,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
Aqcus,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
Ignicus,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
Zephicus,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
Rumicus,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
Calicus,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
Mermaid,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
Tetra,292,5.7,112,38.4,0,0.0,0,0.0,67,22.9,84,28.8,0,31,0.0,46.3
Platy,12,0.2,6,50.0,0,0.0,0,0.0,6,50.0,1,14.3,0,3,0.0,50.0
Cichlid,7,0.1,3,42.9,0,0.0,0,0.0,0,0.0,1,14.3,0,0,0.0,0.0
Molly,1930,37.8,1011,52.4,6,0.3,380,19.7,63,3.3,378,19.6,174,36,45.8,57.1
Betta,13,0.3,8,61.5,0,0.0,0,0.0,2,15.4,2,33.3,0,2,0.0,100.0
SeaEmperor,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
Poseidon,189,3.7,96,50.8,26,14.3,0,0.0,41,21.7,39,20.9,0,23,0.0,56.1
Okeanos,3752,73.5,1967,52.4,617,16.5,1300,34.6,60,1.6,609,16.2,685,31,52.7,51.7
Triton,173,3.4,83,48.0,0,0.0,0,0.0,34,19.7,44,25.4,0,18,0.0,52.9
Pontos,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
Manannan,3,0.1,2,66.7,1,100.0,0,0.0,1,33.3,0,0.0,0,1,0.0,100.0
MagicKnight,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
Lapis,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
Astar,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
Lupinus,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
Iris,8,0.2,3,37.5,4,66.7,0,0.0,0,0.0,1,20.0,0,0,0.0,0.0
Lanett,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
Assassin,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
Stella,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
Lexy,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
Tanya,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
Natalie,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
Isabelle,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
NeostoneFighter,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
Ryan,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
Trevor,1,0.0,1,100.0,1,100.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
Logan,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
Lucas,9,0.2,6,66.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
Karl,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
NeostoneAgent,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
Emma,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
Lisa,8,0.2,2,25.0,0,0.0,0,0.0,2,25.0,2,25.0,0,1,0.0,50.0
Olivia,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
Illiana,69,1.4,30,43.5,1,5.0,0,0.0,4,5.8,13,19.4,0,3,0.0,75.0
Sylvia,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
MartialArtist,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
Luan,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
Sin,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
Lo,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
Hiro,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
Jackie,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
Mummy,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
Nubia,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
Sonora,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
Namib,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
Sahara,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
Karakum,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
Anubis,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
Avaris,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
Khmun,12,0.2,5,41.7,0,0.0,3,25.0,0,0.0,0,0.0,1,0,33.3,0.0
Iunu,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
Amarna,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
Thebae,9,0.2,5,55.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
DesertQueen,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
Bastet,696,13.6,320,46.0,53,7.7,138,19.8,6,0.9,153,22.1,54,3,39.1,50.0
Sekhmet,180,3.5,90,50.0,59,33.0,4,2.2,17,9.4,45,25.0,1,11,25.0,64.7
Hathor,527,10.3,257,48.8,112,21.4,80,15.2,51,9.7,102,20.0,37,26,46.2,51.0
Isis,30,0.6,14,46.7,3,10.0,0,0.0,12,40.0,14,50.0,0,6,0.0,50.0
Nephthys,619,12.1,361,58.3,322,52.0,36,5.8,82,13.2,170,27.5,22,42,61.1,51.2
Horus,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
Qebehsenuef,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
Duamutef,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
Imesety,1,0.0,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
Wedjat,113,2.2,54,47.8,81,71.7,7,6.2,5,4.4,21,18.9,1,2,14.3,40.0
Amduat,21,0.4,13,61.9,3,15.0,0,0.0,9,42.9,3,27.3,0,4,0.0,44.4
Jack-o-lantern,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
Chilling,1,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0,0.0,0.0
Smokey,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
Windy,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
Misty,1,0.0,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
Dusky,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
Frankenstein,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
Tractor,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
Bulldozer,27,0.5,16,59.3,0,0.0,0,0.0,5,18.5,11,40.7,0,3,0.0,60.0
Crane,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
Driller,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
Crawler,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
ElvenRanger,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
Eluin,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
Adrian,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
Erwin,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
Lucien,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
Isillen,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
Harg,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
Remy,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
Racuni,55,1.1,21,38.2,0,0.0,1,1.8,8,14.5,8,17.0,0,2,0.0,25.0
Raviti,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
Dova,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
Kroa,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
FairyKing,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
Psamathe,299,5.9,142,47.5,213,71.2,3,1.0,71,23.7,67,22.9,0,38,0.0,53.5
Daphnis,838,16.4,396,47.3,99,11.8,0,0.0,113,13.5,203,24.3,0,44,0.0,38.9
Ganymede,1500,29.4,758,50.5,345,23.1,37,2.5,97,6.5,174,11.7,14,49,37.8,50.5
Oberon,123,2.4,70,56.9,40,33.6,0,0.0,30,24.4,50,40.7,0,19,0.0,63.3
Nyx,18,0.4,5,27.8,13,72.2,1,5.6,2,11.1,4,28.6,0,1,0.0,50.0
PandaWarrior,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
MoLong,597,11.7,264,44.2,353,59.1,124,20.8,27,4.5,88,14.9,52,12,41.9,44.4
XiongFei,4,0.1,3,75.0,1,33.3,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
FengYan,181,3.5,81,44.8,0,0.0,5,2.8,34,18.8,31,19.5,4,11,80.0,32.4
TianLang,467,9.1,271,58.0,0,0.0,0,0.0,57,12.2,148,31.8,0,32,0.0,56.1
MiYing,12,0.2,8,66.7,0,0.0,0,0.0,1,8.3,2,20.0,0,0,0.0,0.0
DiceMagician,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
Reno,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
Ludo,3,0.1,1,33.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
Morris,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
Tablo,240,4.7,116,48.3,100,41.8,2,0.8,40,16.7,57,24.2,0,17,0.0,42.5
Monte,5,0.1,3,60.0,1,20.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
HarpMagician,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
Sonnet,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
Harmonia,184,3.6,84,45.7,2,1.2,1,0.5,2,1.1,28,16.1,1,1,100.0,50.0
Triana,495,9.7,244,49.3,3,0.7,3,0.6,62,12.5,82,16.6,3,31,100.0,50.0
Celia,35,0.7,19,54.3,11,34.4,0,0.0,5,14.3,4,16.0,0,4,0.0,80.0
Vivachel,61,1.2,26,42.6,32,54.2,2,3.3,2,3.3,12,24.0,2,2,100.0,100.0
Unicorn,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
Amelia,193,3.8,76,39.4,0,0.0,0,0.0,56,29.0,85,44.3,0,28,0.0,50.0
Helena,69,1.4,35,50.7,0,0.0,0,0.0,13,18.8,17,25.4,0,8,0.0,61.5
Diana,495,9.7,243,49.1,1,0.4,0,0.0,127,25.7,119,24.1,0,69,0.0,54.3
Eleanor,95,1.9,56,58.9,0,0.0,0,0.0,9,9.5,28,31.1,0,4,0.0,44.4
Alexandra,66,1.3,40,60.6,0,0.0,0,0.0,3,4.5,8,12.5,0,3,0.0,100.0
Paladin,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
Josephine,210,4.1,75,35.7,28,13.3,0,0.0,32,15.2,33,16.6,0,10,0.0,31.2
Ophilia,24,0.5,6,25.0,0,0.0,0,0.0,5,20.8,3,14.3,0,2,0.0,40.0
Louise,5,0.1,2,40.0,0,0.0,0,0.0,1,20.0,2,40.0,0,0,0.0,0.0
Jeanne,18,0.4,5,27.8,10,55.6,0,0.0,3,16.7,3,21.4,0,1,0.0,33.3
Leona,199,3.9,95,47.7,1,0.5,2,1.0,48,24.1,56,28.3,0,25,0.0,52.1
ChakramDancer,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
Talia,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
Shaina,3,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
Melissa,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
Deva,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
Belita,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
BoomerangWarrior,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
Sabrina,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
Maruna,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
Zenobia,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
Bailey,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
Martina,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0,0.0,0.0
Dryad,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
Herne,10,0.2,2,20.0,0,0.0,0,0.0,4,40.0,2,20.0,0,1,0.0,25.0
Nisha,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
Mellia,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
Felleria,19,0.4,6,31.6,0,0.0,0,0.0,6,31.6,3,20.0,0,2,0.0,33.3
Hyanes,1,0.0,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
Druid,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
Abellio,66,1.3,24,36.4,0,0.0,0,0.0,14,21.2,11,16.9,0,6,0.0,42.9
Bellenus,176,3.4,96,54.5,0,0.0,0,0.0,55,31.2,33,19.2,0,24,0.0,43.6
Taranys,386,7.6,187,48.4,1,0.6,7,1.8,55,14.2,58,15.3,3,25,42.9,45.5
Valantis,93,1.8,41,44.1,0,0.0,0,0.0,8,8.6,12,16.4,0,5,0.0,62.5
Pater,181,3.5,95,52.5,0,0.0,0,0.0,26,14.4,45,25.4,0,16,0.0,61.5
GiantWarrior,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
Bagir,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
Vidurr,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
Skogul,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
Einheri,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
Trasar,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
LightningEmperor,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
Bolverk,177,3.5,86,48.6,1,33.3,0,0.0,35,19.8,50,28.2,0,18,0.0,51.4
Baleygr,2,0.0,1,50.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
Odin,169,3.3,91,53.8,0,0.0,0,0.0,24,14.2,60,35.5,0,12,0.0,50.0
Geldnir,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
Herteit,38,0.7,21,55.3,0,0.0,0,0.0,10,26.3,21,58.3,0,6,0.0,60.0
